archivo,Intervalo_1,Intervalo_2,Intervalo_3,Intervalo_4,Intervalo_5,Intervalo_6,Intervalo_7,Intervalo_8,Intervalo_9,Intervalo_10,Intervalo_11,Intervalo_12,Intervalo_13,Intervalo_14,Intervalo_15,Intervalo_16,Intervalo_17,Intervalo_18,Intervalo_19,Intervalo_20,Intervalo_21,Intervalo_22
V2-01.08.2024-C1NS.M07.csv,7.537247474747475,10.869565217391305,9.868518518518519,7.244708994708994,7.72008547008547,5.99537037037037,9.126543209876543,4.9646464646464645,6.77579365079365,5.450292397660818,7.720833333333333,4.777777777777778,4.906432748538012,4.311111111111111,4.160130718954249,5.1930555555555555,7.511437908496732,4.604166666666667,7.178571428571429,5.228535353535353,3.39527027027027,0
V2-01.08.2024-C1NS.M31.csv,3.866228070175439,7.132616487455197,7.873611111111111,7.162878787878787,6.099206349206349,5.593253968253968,7.59920634920635,6.792929292929293,4.833333333333333,5.1157407407407405,5.207854406130268,6.512820512820513,4.25,5.251736111111111,5.1923076923076925,4.277777777777778,5.619949494949495,7.461419753086419,8.80324074074074,6.490277777777778,5.528344671201814,0
V2-01.08.2024-C1NS.T10.csv,4.837813620071684,7.242592592592592,8.930555555555555,6.253333333333334,9.506172839506172,8.08641975308642,7.640000000000001,7.166666666666667,5.5964052287581705,5.769097222222222,6.567460317460317,6.80982905982906,5.445987654320987,3.759722222222222,4.9743589743589745,4.286231884057971,5.906944444444444,4.456896551724138,6.988888888888889,5.334595959595959,5.034226190476191,0
V2-01.08.2024-C1NS.T81.csv,7.116049382716049,8.6,6.536666666666667,6.336666666666667,5.617063492063492,6.164529914529915,8.503086419753087,4.8181818181818175,4.652116402116402,4.511437908496732,8.366319444444445,6.51984126984127,4.222222222222222,3.763888888888889,4.546875,4.665123456790123,6.574074074074074,4.961111111111111,7.178571428571429,5.461640211640212,4.908119658119658,0
V2-01.08.2024-C1NS.V12.csv,5.832304526748971,8.439102564102564,7.991161616161616,8.293055555555556,8.032407407407408,5.675347222222222,7.384920634920635,6.017676767676768,8.12962962962963,5.992592592592593,8.476190476190476,7.590277777777778,7.136904761904762,4.4526143790849675,3.8244949494949494,3.9305555555555554,7.635416666666667,5.511574074074074,8.232142857142858,7.737847222222222,4.3872053872053876,0
V2-01.08.2024-C1NS.V15.csv,6.605235042735043,8.87820512820513,9.159722222222223,6.654589371980676,6.51984126984127,5.451388888888889,7.784722222222222,7.166666666666667,7.061111111111111,5.5702614379084965,6.35978835978836,5.572222222222223,5.879084967320261,4.111111111111112,5.679292929292929,4.648989898989899,7.142156862745098,6.003623188405797,6.435763888888889,5.515555555555555,4.181261770244821,0
V2-01.08.2024-C1NS.V42.csv,6.537211740041929,8.844444444444445,6.927777777777778,7.253787878787879,6.061111111111111,4.898148148148148,7.5,5.227777777777778,7.365079365079366,4.388888888888888,7.8316993464052285,4.944444444444445,5.228070175438597,5.166666666666667,4.254901960784314,4.404040404040404,5.827485380116959,4.430555555555555,7.605555555555555,6.568181818181818,4.101132686084142,0
V2-01.08.2024-C1NS.V43.csv,6.806737588652482,7.40625,9.715686274509805,7.888888888888888,8.347222222222221,6.396464646464646,8.53654970760234,4.651515151515151,6.132352941176471,3.9247685185185186,6.657407407407407,5.071895424836601,5.591503267973856,4.151960784313726,6.212962962962963,4.39520202020202,5.726010101010101,5.377525252525253,7.905982905982906,6.6798245614035086,3.53003003003003,0
V2-01.08.2024-C1NS.V48.csv,4.5151143790849675,8.306513409961685,10.737179487179487,8.369883040935672,8.902777777777779,5.976851851851851,7.470899470899471,9.412698412698413,7.953703703703703,6.246527777777778,9.15,5.598958333333333,6.7896825396825395,5.366666666666666,5.854166666666667,5.261904761904762,8.52991452991453,7.1836419753086425,8.012820512820513,6.001388888888889,5.208605664488017,0
V2-01.08.2024-C1NS.V49.csv,7.090766823161189,11.191919191919192,10.553030303030303,8.48989898989899,7.0774853801169595,6.507309941520468,8.82986111111111,4.356725146198831,6.123333333333333,4.112612612612613,5.445736434108527,6.315656565656566,5.838477366255144,5.089743589743589,4.909722222222222,4.236531986531986,7.827546296296297,4.683641975308642,8.391666666666666,6.512544802867383,4.975134408602151,0
V3-01.08.2024-C1NS.M07.csv,6.792483660130719,10.489417989417989,7.259722222222222,8.599415204678362,6.951388888888888,8.330246913580247,6.555555555555555,4.66919191919192,8.166666666666666,3.4393004115226335,6.76,5.130208333333333,4.901960784313726,4.651041666666667,3.376984126984127,4.686507936507937,5.545893719806763,5.035024154589372,8.641203703703704,5.843567251461988,4.292162698412699,0
