archivo,Intervalo_1,Intervalo_2,Intervalo_3,Intervalo_4,Intervalo_5,Intervalo_6,Intervalo_7,Intervalo_8,Intervalo_9,Intervalo_10,Intervalo_11,Intervalo_12,Intervalo_13,Intervalo_14,Intervalo_15,Intervalo_16,Intervalo_17,Intervalo_18,Intervalo_19,Intervalo_20,Intervalo_21
V2-01.08.2024-C1SN.M07.csv,4.352564102564103,7.6722222222222225,5.490079365079366,3.7137345679012346,6.676587301587301,4.780753968253968,5.079365079365079,3.388047138047138,6.5875,5.1306584362139915,6.984126984126984,5.711538461538461,6.814814814814815,6.930555555555555,5.779239766081871,4.333333333333333,7.636111111111111,8.37962962962963,8.156666666666666,5.578483245149912,0
V2-01.08.2024-C1SN.M31.csv,5.037037037037037,7.333333333333334,7.425,7.210144927536232,7.055555555555556,3.435672514619883,2.530821917808219,3.8355555555555556,6.702160493827161,4.736486486486487,3.831699346405229,4.635416666666666,5.346153846153846,7.628654970760234,5.59104938271605,5.863636363636364,8.326023391812866,8.548245614035087,8.363425925925926,6.60838779956427,0
V2-01.08.2024-C1SN.T10.csv,4.692671394799055,5.82258064516129,3.896198830409357,4.217592592592593,6.150326797385621,3.5014245014245016,4.407118055555555,4.035256410256411,4.858796296296297,6.678571428571429,7.261904761904762,5.317708333333333,5.079861111111111,7.748737373737374,7.067460317460317,4.54074074074074,6.508454106280193,6.845959595959596,7.207407407407407,5.506272401433692,0
V2-01.08.2024-C1SN.T81.csv,5.479938271604938,6.695707070707071,6.1157407407407405,6.847883597883598,5.614814814814815,4.3601190476190474,2.8868563685636857,2.3947368421052633,7.052287581699346,4.69023569023569,7.148809523809524,6.260683760683761,6.400462962962963,7.9678362573099415,5.468954248366013,5.012820512820513,6.5625,11.083333333333334,8.142094017094017,6.264957264957265,0
V2-01.08.2024-C1SN.V12.csv,5.8048245614035086,7.421717171717172,8.237654320987655,4.772222222222222,5.313131313131313,4.958333333333333,3.923611111111111,3.5694444444444446,7.90625,6.00462962962963,7.895299145299146,5.050347222222222,5.8686868686868685,8.99074074074074,6.364814814814815,8.43888888888889,6.598484848484849,11.714814814814815,10.044973544973546,6.811002178649237,0
V2-01.08.2024-C1SN.V15.csv,4.95925925925926,6.2936507936507935,6.438034188034188,6.065972222222222,3.367816091954023,2.9402173913043477,3.883903133903134,3.5725806451612905,5.579545454545454,5.468888888888889,6.009803921568627,5.868518518518519,7.052469135802469,8.078282828282829,6.112745098039216,7.022222222222223,6.579861111111111,8.185185185185185,8.554444444444444,7.34375,0
V2-01.08.2024-C1SN.V42.csv,5.5697831978319785,7.010802469135802,5.888888888888889,7.079166666666667,5.946296296296296,4.0396825396825395,3.3525132275132274,3.5615079365079363,4.981481481481482,5.2648809523809526,6.4944444444444445,5.35,4.690740740740741,8.347953216374268,4.502645502645502,4.355902777777778,8.348765432098764,9.955555555555556,9.005555555555556,6.7897727272727275,0
V2-01.08.2024-C1SN.V43.csv,4.491358024691358,6.136473429951691,4.733660130718954,4.947530864197531,3.8457854406130267,2.8204134366925064,4.285714285714286,3.832437275985663,6.00438596491228,4.6952614379084965,5.560185185185185,5.267857142857143,6.507575757575758,7.254830917874396,5.8316993464052285,5.623931623931624,7.386243386243386,10.787698412698413,6.957854406130268,6.6923480083857445,0
V2-01.08.2024-C1SN.V48.csv,6.401143790849673,7.515873015873016,6.438034188034188,5.5331196581196584,7.085648148148148,5.204980842911877,4.8355263157894735,5.787037037037037,6.990196078431373,6.559343434343434,7.631481481481481,5.908730158730158,7.916666666666667,9.435185185185185,6.687037037037037,4.982905982905983,7.394179894179894,11.314102564102564,7.077060931899641,6.76676245210728,0
V2-01.08.2024-C1SN.V49.csv,6.870748299319728,6.716145833333333,7.51797385620915,5.32977207977208,3.4780092592592595,3.337962962962963,4.703282828282828,3.9380341880341883,6.381481481481481,5.6382716049382715,6.260683760683761,6.0519323671497585,5.697089947089947,8.785590277777779,8.431286549707602,4.679398148148148,7.899305555555555,10.096666666666668,10.157936507936508,7.508169934640523,0
