Tiempo,Velocidad,Latitud,Longitud,T_acumulado_min
2024-09-30 11:48:41,37.7,-0.255141,-78.522351,91.88333333333232
2024-09-30 11:48:46,21.6,-0.254776,-78.5223,91.96666666666565
2024-09-30 11:48:51,0.0,-0.254656,-78.522281,92.04999999999897
2024-09-30 11:48:56,8.7,-0.254595,-78.52227,92.1333333333323
2024-09-30 11:49:01,18.7,-0.25441,-78.522228,92.21666666666563
2024-09-30 11:49:04,19.6,-0.254276,-78.522155,92.26666666666563
2024-09-30 11:49:09,23.1,-0.254066,-78.521986,92.34999999999896
2024-09-30 11:49:14,25.9,-0.253811,-78.521781,92.43333333333229
2024-09-30 11:49:19,22.7,-0.253561,-78.521606,92.51666666666561
2024-09-30 11:49:24,25.0,-0.253293,-78.521465,92.59999999999894
2024-09-30 11:49:29,25.1,-0.253071,-78.521345,92.68333333333227
2024-09-30 11:49:34,20.1,-0.252756,-78.52119,92.7666666666656
2024-09-30 11:49:39,20.9,-0.252505,-78.521125,92.84999999999893
2024-09-30 11:49:44,20.1,-0.252246,-78.521051,92.93333333333226
2024-09-30 11:49:49,15.3,-0.252036,-78.52099,93.01666666666559
